"CustomerID","Recency","Frequency","Monetary","Cluster.HC","Cluster.NHC","Cluster.DT"
"15153",53,1,316.55,"6","6","1"
"15154",97,1,247.93,"6","6","1"
"15156",23,3,320.496666666667,"5","2","1"
"15157",25,3,617.956666666667,"1","5","1"
"15158",67,1,401.4,"6","6","1"
"15160",379,1,158.16,"3","4","6"
"15163",40,2,152.235,"5","6","1"
"15164",90,3,274.86,"4","2","1"
"15165",395,1,475,"3","1","6"
"15167",342,1,156.85,"3","4","6"
"15168",47,1,106.56,"4","6","1"
"15171",353,1,1289.5,"2","1","6"
"15172",30,5,320.65,"5","5","2"
"15174",344,1,135.75,"3","4","6"
"15175",93,1,224.14,"6","6","1"
"15178",282,1,40.5,"4","4","5"
"15179",40,5,441.39,"2","5","2"
"15180",389,1,87.5,"4","4","6"
"15181",88,3,229.826666666667,"4","2","1"
"15182",176,2,268.025,"4","1","3"
"15184",51,2,201.1,"4","6","1"
"15185",92,1,310.62,"6","6","1"
"15186",36,2,205.705,"5","6","1"
"15187",23,16,298.57375,"1","5","4"
"15192",141,3,348.106666666667,"2","1","3"
"15193",82,1,499.32,"6","3","1"
"15194",25,15,482.508666666667,"1","5","4"
"15195",24,1,3861,"2","3","1"
"15197",32,3,359.87,"5","2","1"
"15198",114,2,96.82,"4","4","3"
"15199",81,4,317.175,"2","2","1"
"15201",109,5,247.308,"2","2","3"
"15203",47,6,297.483333333333,"5","2","2"
"15204",379,1,316.58,"3","1","6"
"15205",107,2,322.72,"2","1","3"
"15206",32,4,105.075,"5","2","1"
"15208",23,5,170.724,"5","2","2"
"15210",247,1,331.18,"3","1","5"
"15211",82,2,440.905,"2","3","1"
"15212",263,1,101.8,"4","4","5"
"15213",340,2,164.175,"4","4","6"
"15214",23,8,205.805,"1","5","2"
"15215",68,3,244.98,"4","2","1"
"15216",109,1,96.6,"4","4","3"
"15218",32,11,502.326363636364,"1","5","4"
"15219",198,1,293,"3","1","5"
"15220",73,6,294.543333333333,"2","2","2"
"15221",388,1,403.25,"3","1","6"
"15222",340,1,585,"3","1","6"
"15223",247,2,377.875,"2","1","5"
"15224",380,2,161.04,"4","4","6"
"15225",256,1,409.4,"3","1","5"
"15226",332,1,154.41,"3","4","6"
"15227",58,5,243.88,"5","2","2"
"15228",88,4,846.6775,"1","3","1"
"15230",261,2,214.8,"4","1","5"
"15232",135,2,306.03,"2","1","3"
"15234",298,1,197,"3","1","5"
"15235",239,12,186.459166666667,"4","2","5"
"15236",320,1,321.05,"3","1","6"
"15237",23,4,353.08,"5","5","1"
"15238",51,3,357.33,"5","2","1"
"15239",32,2,390.295,"5","6","1"
"15240",66,5,341.314,"2","2","2"
"15241",88,8,219.555,"5","2","2"
"15243",96,1,300.08,"6","6","1"
"15244",87,2,315.785,"2","6","1"
"15245",156,3,838.613333333333,"2","3","3"
"15246",260,2,257.075,"4","1","5"
"15247",144,1,356,"3","1","3"
"15249",53,13,509.096923076923,"1","5","4"
"15251",31,11,953.180909090909,"1","5","4"
"15252",58,2,370.39,"2","6","1"
"15253",38,5,183.64,"5","2","2"
"15254",149,1,279.56,"6","1","3"
"15255",88,1,890.85,"6","3","1"
"15256",170,1,98.45,"4","4","3"
"15257",305,1,317.15,"3","1","5"
"15258",190,2,311.58,"4","1","3"
"15260",122,7,258.681428571429,"5","2","3"
"15261",157,1,254.82,"6","1","3"
"15262",345,1,178.95,"3","1","6"
"15263",128,1,126.91,"4","4","3"
"15264",86,1,393.74,"6","6","1"
"15265",173,2,753.06,"2","3","3"
"15266",360,1,119.3,"4","4","6"
"15267",44,5,343.472,"5","2","2"
"15269",45,1,408.8,"6","6","1"
"15270",37,7,339.927142857143,"1","5","2"
"15271",29,15,165.119333333333,"1","5","4"
"15272",79,2,359.8,"2","3","1"
"15274",26,2,358.285,"5","6","1"
"15275",59,1,615.14,"6","3","1"
"15276",88,1,128.63,"4","6","1"
"15277",68,1,255.9,"6","6","1"
"15279",376,1,233.01,"3","1","6"
"15280",194,1,112.4,"4","4","3"
"15281",80,9,257.238888888889,"1","2","2"
"15286",71,1,240.55,"6","6","1"
"15287",44,2,243.345,"5","6","1"
"15288",65,5,461.304,"2","5","2"
"15289",51,3,310.66,"5","2","1"
"15290",26,18,441.29,"1","5","4"
"15291",47,15,311.22,"1","5","4"
"15292",223,1,178.39,"3","1","5"
"15296",72,6,601.543333333333,"2","5","2"
"15297",32,3,213.98,"5","2","1"
"15298",24,12,396.216666666667,"1","5","4"
"15299",89,7,643.858571428572,"2","5","2"
"15300",86,1,496.44,"6","3","1"
"15301",72,12,416.854166666667,"1","5","4"
"15303",312,1,574.02,"3","1","6"
"15304",82,8,86.8,"5","2","2"
"15306",86,3,391.45,"4","3","1"
"15307",117,1,205.3,"4","6","3"
"15308",296,1,310.47,"3","1","5"
"15312",97,4,227.0625,"4","2","1"
"15313",132,1,52,"4","4","3"
"15314",221,1,327.97,"3","1","5"
"15315",86,2,285.25,"2","6","1"
"15316",348,1,165,"3","4","6"
"15318",25,1,312.62,"6","6","1"
"15319",305,1,204.5,"3","1","5"
"15320",66,1,267.13,"6","6","1"
"15321",92,3,916.103333333333,"1","3","1"
"15322",107,1,669.48,"6","3","3"
"15325",125,1,160.89,"4","4","3"
"15326",355,1,311.71,"3","1","6"
"15327",74,1,208.75,"6","6","1"
"15329",61,3,342.966666666667,"4","2","1"
"15330",54,2,301.32,"5","6","1"
"15332",388,4,415.265,"4","1","6"
"15333",230,1,1028.56,"2","3","5"
"15334",178,3,116.94,"4","4","3"
"15335",75,1,170.22,"4","6","1"
"15339",88,2,283.06,"2","6","1"
"15341",102,1,2020.52,"2","3","3"
"15342",151,1,382.69,"3","1","3"
"15343",109,1,364.5,"6","1","3"
"15344",22,3,187.98,"5","2","1"
"15345",67,1,393.54,"6","6","1"
"15346",354,1,252.42,"3","1","6"
"15347",388,1,201.6,"3","1","6"
"15348",94,1,158.04,"4","6","1"
"15349",180,2,231.955,"4","1","3"
"15350",395,1,115.65,"4","4","6"
"15351",34,7,276.38,"1","5","2"
"15353",276,2,385.06,"2","1","5"
"15355",51,2,138.525,"4","6","1"
"15356",53,10,271.803,"1","5","2"
"15358",26,22,376.663636363636,"1","5","4"
"15360",61,1,427.93,"6","6","1"
"15361",383,1,388.92,"3","1","6"
"15363",394,1,326,"3","1","6"
"15364",117,2,456.595,"2","3","3"
"15365",47,7,330.617142857143,"1","5","2"
"15366",97,2,301.255,"2","6","1"
"15367",79,4,456.8725,"2","3","1"
"15368",43,1,446.94,"6","6","1"
"15370",62,7,332.021428571429,"1","5","2"
"15372",159,1,2007.4,"2","3","3"
"15373",30,12,201.325833333333,"1","5","4"
"15374",150,1,168,"4","4","3"
"15376",62,3,405.286666666667,"5","3","1"
"15379",191,7,526.07,"2","3","3"
"15380",30,5,331.832,"5","5","2"
"15381",235,2,298.425,"4","1","5"
"15382",36,6,992.618333333333,"1","5","2"
"15384",191,2,321.205,"4","1","3"
"15385",62,1,316.88,"6","6","1"
"15386",208,1,394.14,"3","1","5"
"15388",292,1,140.54,"3","4","5"
"15389",194,1,500,"3","1","3"
"15392",26,4,381.5425,"5","5","1"
"15393",38,2,115.93,"4","6","1"
"15394",31,4,535.485,"1","5","1"
"15395",347,1,107.45,"4","4","6"
"15396",134,1,288.18,"6","1","3"
"15397",311,1,94,"4","4","6"
"15398",38,2,672.765,"5","3","1"
"15399",23,3,264.323333333333,"5","2","1"
"15400",114,5,143.24,"4","2","3"
"15402",170,2,304.535,"4","1","3"
"15405",211,1,349.1,"3","1","5"
"15406",53,2,252.43,"5","6","1"
"15407",55,4,259.535,"5","2","1"
"15408",286,1,267.18,"3","1","5"
"15410",106,8,431.355,"2","5","3"
"15411",48,4,330.675,"5","2","1"
"15412",193,1,190.53,"4","1","3"
"15414",31,3,258.3,"5","2","1"
"15415",335,1,559.61,"3","1","6"
"15416",86,4,996.08,"1","3","1"
"15417",107,1,488,"6","3","3"
"15419",46,1,135.86,"4","6","1"
"15421",80,4,233.44,"4","2","1"
"15422",345,2,48.85,"4","4","6"
"15423",60,1,43.5,"4","4","1"
"15424",276,2,155.82,"4","4","5"
"15426",41,5,279.314,"5","2","2"
"15427",55,3,473.17,"5","3","1"
"15428",37,1,93.78,"4","6","1"
"15429",48,2,198.675,"5","6","1"
"15432",45,1,171.19,"4","6","1"
"15433",235,2,266.65,"4","1","5"
"15434",30,5,208.296,"5","2","2"
"15435",44,1,149.29,"4","6","1"
"15436",34,3,347.646666666667,"5","2","1"
"15437",284,1,200.16,"3","1","5"
"15438",153,1,152.33,"4","4","3"
"15440",76,3,127.893333333333,"4","2","1"
"15442",270,1,594,"3","1","5"
"15443",23,7,459.084285714286,"1","5","2"
"15444",31,2,689.655,"5","3","1"
"15445",286,1,113.5,"4","4","5"
"15447",352,1,155.17,"3","4","6"
"15448",334,1,494.64,"3","1","6"
"15449",48,3,324.84,"5","2","1"
"15450",52,1,429.84,"6","6","1"
"15452",51,3,173.51,"5","2","1"
"15453",23,7,195.967142857143,"1","2","2"
"15454",384,1,179.1,"3","1","6"
"15456",305,3,136.93,"4","4","5"
"15457",284,1,237.07,"3","1","5"
"15458",47,1,161.64,"4","6","1"
"15460",376,1,197.3,"3","1","6"
"15462",116,3,78.2,"4","4","3"
"15463",51,1,126.14,"4","6","1"
"15464",360,1,1044.65,"2","1","6"
"15465",41,18,408.59,"1","5","4"
"15466",107,1,334.53,"6","1","3"
"15467",31,3,174.96,"5","2","1"
"15468",73,2,233.755,"4","6","1"
"15469",72,2,269.275,"5","6","1"
"15471",24,1,453.69,"6","6","1"
"15472",135,1,371.56,"3","1","3"
"15473",36,7,253.028571428571,"1","5","2"
"15475",99,1,454.11,"6","3","1"
"15478",62,2,679.16,"2","3","1"
"15480",138,1,905.5,"2","3","3"
"15482",37,12,855.73,"1","5","4"
"15483",183,4,55.63,"4","4","3"
"15484",23,4,897.6025,"1","5","1"
"15485",52,3,854.833333333333,"1","3","1"
"15488",114,1,91.32,"4","4","3"
"15489",44,3,378.093333333333,"5","2","1"
"15491",117,6,516.681666666667,"2","3","3"
"15492",50,2,329.73,"5","6","1"
"15493",54,5,386.942,"2","2","2"
"15494",43,2,627.69,"5","3","1"
"15497",39,2,616.1,"5","3","1"
"15498",24,26,495.176538461538,"1","5","4"
"15500",30,4,282.89,"5","2","1"
"15502",37,12,863.935833333333,"1","5","4"
"15503",384,1,137.29,"3","4","6"
"15504",103,1,52.83,"4","4","3"
"15505",74,5,703.948,"2","3","2"
"15506",44,3,322.64,"5","2","1"
"15507",193,1,475.86,"3","1","3"
"15508",211,6,163.893333333333,"4","2","5"
"15510",352,1,250,"3","1","6"
"15511",33,5,174.776,"5","2","2"
"15512",177,2,60.5,"4","4","3"
"15513",55,19,776.748421052632,"1","5","4"
"15514",34,11,365.792727272727,"1","5","4"
"15516",66,3,20.81,"4","4","1"
"15517",255,1,258.18,"3","1","5"
"15518",86,8,239.70625,"5","2","2"
"15520",23,1,343.5,"6","6","1"
"15521",62,8,359.0875,"1","5","2"
"15522",54,2,195.595,"4","6","1"
"15523",106,1,412.01,"6","1","3"
"15524",46,1,440,"6","6","1"
"15525",24,3,244.24,"5","2","1"
"15526",55,2,74.22,"4","6","1"
"15527",40,8,296.81,"1","5","2"
"15528",276,1,229.33,"3","1","5"
"15529",44,11,355.995454545455,"1","5","4"
"15530",43,4,374.3275,"5","2","1"
"15531",30,2,971.31,"1","3","1"
"15532",47,4,385.6725,"5","2","1"
"15533",41,3,269.19,"5","2","1"
"15535",195,3,134.733333333333,"4","4","3"
"15537",185,1,110.92,"4","4","3"
"15539",29,1,538.46,"6","6","1"
"15540",33,1,213.3,"4","6","1"
"15541",136,1,76.28,"4","4","3"
"15543",310,1,125.36,"4","4","6"
"15544",31,9,379.501111111111,"1","5","2"
"15545",76,2,137.785,"4","6","1"
"15547",29,14,346.627857142857,"1","5","4"
"15549",99,3,557.153333333333,"2","3","1"
"15550",26,4,143.9075,"5","2","1"
"15551",58,1,433.33,"6","6","1"
"15552",239,1,90.12,"4","4","5"
"15553",82,1,428.93,"6","3","1"
"15554",299,1,217.2,"3","1","5"
"15555",34,16,299.009375,"1","5","4"
"15556",46,1,279.77,"6","6","1"
"15557",50,1,468.91,"6","6","1"
"15561",33,4,200.1475,"5","2","1"
"15562",373,1,134.55,"3","4","6"
"15563",44,4,346.9225,"5","2","1"
"15565",72,2,78.33,"4","4","1"
"15567",40,1,186.01,"4","6","1"
"15568",24,3,252.763333333333,"5","2","1"
"15569",125,5,237.102,"2","2","3"
"15570",29,12,341.4225,"1","5","4"
"15571",33,4,162.6075,"5","2","1"
"15572",26,7,361.917142857143,"1","5","2"
"15573",53,2,295.595,"5","6","1"
"15574",199,4,165.9725,"4","4","5"
"15576",59,1,921.37,"6","3","1"
"15577",173,3,86.2933333333333,"4","4","3"
"15578",184,1,127.1,"4","4","3"
"15579",90,2,163.8,"4","6","1"
"15581",142,13,282.524615384615,"1","2","4"
"15582",46,3,227.636666666667,"5","2","1"
"15584",45,4,167.735,"5","2","1"
"15585",198,1,455.3,"3","1","5"
"15587",72,4,228.42,"4","2","1"
"15589",277,3,159.51,"4","4","5"
"15592",68,1,388.58,"6","6","1"
"15593",92,1,199.8,"6","6","1"
"15594",37,5,347.556,"5","5","2"
"15596",122,5,281.318,"2","2","3"
"15597",57,1,324.57,"6","6","1"
"15598",75,1,240.68,"6","6","1"
"15599",48,2,380.87,"5","6","1"
"15601",33,14,475.528571428571,"1","5","4"
"15602",30,9,144.207777777778,"1","2","2"
"15603",100,1,48.48,"4","4","3"
"15604",74,1,216.39,"6","6","1"
"15605",58,5,239.646,"5","2","2"
"15606",83,9,324.462222222222,"1","5","2"
"15607",358,1,104.76,"4","4","6"
"15608",50,4,273.42,"5","2","1"
"15609",206,1,298.48,"3","1","5"
"15610",73,1,91.66,"4","6","1"
"15611",31,13,122.419230769231,"1","2","4"
"15612",58,2,97.575,"4","6","1"
"15615",32,23,442.366956521739,"1","5","4"
"15618",54,4,194.21275,"5","2","1"
"15619",32,1,336.4,"6","6","1"
"15620",78,3,511.126666666667,"2","3","1"
"15621",26,4,318.5175,"5","2","1"
"15622",65,9,407.695555555556,"1","5","2"
"15623",163,1,301.03,"3","1","3"
"15624",138,4,147.0325,"4","2","3"
"15625",125,4,383.565,"2","3","3"
"15626",96,2,337.9,"2","3","1"
"15628",26,9,318.915555555556,"1","5","2"
"15630",67,2,588.495,"2","3","1"
"15632",37,8,410.66375,"1","5","2"
"15634",39,1,243.55,"4","6","1"
"15636",111,2,362.38,"2","3","3"
"15637",74,1,223.36,"6","6","1"
"15639",156,1,425.32,"3","1","3"
"15640",26,15,827.740666666667,"1","5","4"
"15641",127,4,469.7,"2","3","3"
"15643",213,3,221.333333333333,"4","1","5"
"15644",188,4,199.26,"4","1","3"
"15645",40,1,612.01,"6","3","1"
"15646",179,3,149.213333333333,"4","4","3"
"15648",226,2,319.75,"4","1","5"
"15649",358,2,408,"2","1","6"
"15651",58,3,215.433333333333,"4","2","1"
"15652",113,1,327.84,"6","1","3"
"15653",114,2,438.72,"2","3","3"
"15654",31,2,381.615,"5","6","1"
"15655",265,1,560.67,"3","1","5"
"15656",67,4,187.125,"5","2","1"
"15657",44,1,30,"4","4","1"
"15658",212,5,204.82,"4","2","5"
"15659",65,1,256.95,"6","6","1"
"15660",47,9,177.873333333333,"1","2","2"
"15661",339,2,154.9,"4","4","6"
"15663",128,1,138.14,"4","4","3"
"15664",72,1,386.43,"6","6","1"
"15665",190,2,1100.705,"2","3","3"
"15667",61,1,301.32,"6","6","1"
"15668",239,1,76.32,"4","4","5"
"15669",62,4,171.085,"5","2","1"
"15670",318,1,173.05,"3","1","6"
"15671",40,7,379.59,"1","5","2"
"15673",110,4,681.5575,"2","3","3"
"15674",95,5,489.32,"2","3","2"
"15675",103,3,102.23,"4","4","3"
"15676",40,3,1141.35333333333,"1","3","1"
"15677",71,1,657.23,"6","3","1"
"15678",74,1,352.7,"6","6","1"
"15679",46,4,187.2325,"5","2","1"
"15680",31,3,444.56,"5","2","1"
"15681",47,5,285.232,"5","2","2"
"15683",139,1,193.75,"4","1","3"
"15687",30,9,330.4,"1","5","2"
"15689",141,2,127.05,"4","4","3"
"15690",26,2,119.88,"4","6","1"
"15691",274,1,136.8,"4","4","5"
"15692",50,1,191.04,"4","6","1"
"15694",22,14,462.814285714286,"1","5","4"
"15695",288,2,204.99,"4","1","5"
"15696",55,8,334.80125,"1","5","2"
"15699",39,1,309.65,"6","6","1"
"15700",194,2,348.34,"4","1","3"
"15701",24,4,380.65,"5","5","1"
"15703",286,1,211.5,"3","1","5"
"15704",162,4,570.905,"2","3","3"
"15705",223,1,143.1,"4","4","5"
"15706",85,4,265.14,"4","2","1"
"15707",57,4,227.0325,"4","2","1"
"15708",62,7,460.992857142857,"2","5","2"
"15709",305,1,133.25,"3","4","5"
"15712",31,5,214.472,"5","2","2"
"15713",165,2,178.35,"4","4","3"
"15714",33,2,165.015,"5","6","1"
"15716",167,4,274.755,"4","1","3"
"15717",256,1,150.3,"3","4","5"
"15719",54,13,377.578461538462,"1","5","4"
"15720",46,1,598.73,"6","3","1"
"15721",33,1,469.7,"6","6","1"
"15722",57,5,354.342,"2","2","2"
"15723",386,1,189.45,"3","1","6"
"15724",223,2,109.125,"4","4","5"
"15725",37,1,415.25,"6","6","1"
"15727",38,7,735.894285714286,"1","5","2"
"15729",234,1,85,"4","4","5"
"15730",87,3,351.826666666667,"4","2","1"
"15732",234,2,147.06,"4","4","5"
"15733",304,1,162.3,"3","4","5"
"15734",136,2,661.425,"2","3","3"
"15737",36,8,148.515,"1","2","2"
"15738",40,15,316.401333333333,"1","5","4"
"15739",88,1,449.12,"6","3","1"
"15740",71,1,154.88,"4","6","1"
"15743",38,4,189.74,"5","2","1"
"15744",99,1,34.8,"4","4","1"
"15745",41,4,273.6475,"5","2","1"
"15746",156,1,185.55,"4","1","3"
"15747",34,3,313.466666666667,"5","2","1"
"15748",62,1,144.36,"4","6","1"
"15750",24,8,306.3725,"1","5","2"
"15752",61,7,371.105714285714,"2","5","2"
"15753",326,1,79.2,"4","4","6"
"15754",73,3,152.856666666667,"4","2","1"
"15755",32,6,394.041666666667,"1","5","2"
"15756",83,4,129.795,"5","2","1"
"15757",87,2,357.21,"2","3","1"
"15758",46,1,205.25,"4","6","1"
"15759",240,3,84.3466666666667,"4","4","5"
"15762",87,2,291.875,"2","6","1"
"15763",53,2,543.46,"2","3","1"
"15764",110,6,546.661666666667,"2","3","3"
"15766",86,1,289.56,"6","6","1"
"15768",137,3,203.376666666667,"4","2","3"
"15769",29,26,2091.15461538462,"1","5","4"
"15773",27,1,635.68,"6","3","1"
"15774",90,1,270.8,"6","6","1"
"15775",267,1,104.9,"4","4","5"
"15776",155,1,241.62,"6","1","3"
"15777",263,4,231.1775,"4","1","5"
"15780",205,3,158.426666666667,"4","4","5"
"15781",47,3,115.153333333333,"4","2","1"
"15782",31,3,871.58,"1","3","1"
"15783",32,1,246.3,"4","6","1"
"15785",54,5,465.794,"2","5","2"
"15786",68,3,1634.13333333333,"1","3","1"
"15787",48,3,311.086666666667,"5","2","1"
"15789",380,1,351.3,"3","1","6"
"15790",32,1,218.75,"4","6","1"
"15791",65,2,795.945,"2","3","1"
"15793",36,3,321.87,"5","2","1"
"15795",171,1,577.25,"3","1","3"
"15796",23,8,338.57625,"1","5","2"
"15797",135,4,551.85,"2","3","3"
"15799",97,3,288.113333333333,"4","2","1"
"15800",129,2,348.445,"2","1","3"
"15801",68,3,348.75,"4","2","1"
"15802",164,1,451.42,"3","1","3"
"15803",73,1,415.82,"6","6","1"
"15804",22,13,318.491538461538,"1","5","4"
"15805",45,17,319.375294117647,"1","5","4"
"15806",68,3,261.526666666667,"4","2","1"
"15807",72,3,301.3,"4","2","1"
"15808",328,4,893.3175,"2","3","6"
"15809",58,5,103.154,"5","2","2"
"15810",100,4,347.995,"2","2","3"
"15811",44,6,367.27,"5","5","2"
"15812",129,5,360.228,"2","2","3"
"15813",229,2,651.955,"2","1","5"
"15814",38,4,486.3325,"5","5","1"
"15815",85,5,420.12,"2","2","2"
"15819",71,4,471.9375,"2","3","1"
"15820",341,1,201.13,"3","1","6"
"15821",66,2,285.48,"5","6","1"
"15822",25,2,442.735,"5","6","1"
"15825",194,1,523.04,"3","1","3"
"15826",78,3,551.436666666667,"2","3","1"
"15827",95,14,131.149285714286,"5","2","4"
"15829",121,2,318.07,"2","1","3"
"15830",59,1,576,"6","3","1"
"15831",80,3,254.88,"4","2","1"
"15832",276,1,836.79,"2","1","5"
"15834",92,4,555.375,"2","3","1"
"15835",66,4,238.5225,"4","2","1"
"15836",72,1,137.37,"4","6","1"
"15837",86,1,391.98,"6","6","1"
"15838",33,18,1828.52666666667,"1","5","4"
"15839",55,3,349.496666666667,"5","2","1"
"15840",80,2,177.78,"4","6","1"
"15841",94,4,306.015,"2","2","1"
"15843",325,1,106.2,"4","4","6"
"15844",68,1,130.74,"4","6","1"
"15845",39,8,463.97125,"1","5","2"
"15847",60,2,194.635,"4","6","1"
"15850",41,2,117.44,"4","6","1"
"15852",208,2,80.355,"4","4","5"
"15853",73,1,110.8,"4","6","1"
"15854",26,12,247.036666666667,"1","5","4"
"15855",158,5,142.448,"4","2","3"
"15856",26,27,597.43037037037,"1","5","4"
"15857",40,1,297,"6","6","1"
"15858",37,5,280.414,"5","2","2"
"15860",62,8,120.385,"5","2","2"
"15861",34,8,387.0275,"1","5","2"
"15862",30,4,205.3825,"5","2","1"
"15863",47,2,34.42,"4","4","1"
"15864",44,6,322.72,"5","5","2"
"15865",62,3,298.376666666667,"4","2","1"
"15866",123,1,211.89,"4","1","3"
"15867",27,15,241.789333333333,"1","5","4"
"15869",299,2,74.82,"4","4","5"
"15870",54,1,351.44,"6","6","1"
"15872",36,2,157.84,"5","6","1"
"15874",85,7,629.411428571429,"2","5","2"
"15877",23,2,242.465,"5","6","1"
"15880",391,1,329.03,"3","1","6"
"15881",334,5,100.278,"4","4","6"
"15882",220,4,129.09,"4","4","5"
"15883",24,2,198.24,"5","6","1"
"15885",114,3,126.45,"4","4","3"
"15886",82,1,181.09,"4","6","1"
"15888",102,1,168.31,"4","6","3"
"15889",178,2,209.41,"4","1","3"
"15891",248,1,462.43,"3","1","5"
"15894",275,2,129.125,"4","4","5"
"15895",171,1,33.51,"4","4","3"
"15897",216,2,104.295,"4","4","5"
"15898",23,5,264.556,"5","5","2"
"15899",390,1,56.25,"4","4","6"
"15900",45,1,337.28,"6","6","1"
"15901",38,3,117.243333333333,"5","2","1"
"15903",31,7,732.394285714286,"1","5","2"
"15904",30,1,164.68,"4","6","1"
"15906",41,7,223.598571428571,"1","2","2"
"15907",25,3,288.94,"5","2","1"
"15909",195,1,191.94,"4","1","3"
"15910",22,8,151.88875,"1","2","2"
"15912",200,2,132.31,"4","4","5"
"15916",38,8,180.85625,"1","2","2"
"15917",269,1,123.1,"4","4","5"
"15918",212,2,166.265,"4","4","5"
"15919",41,2,262.845,"5","6","1"
"15920",176,4,41.875,"4","4","3"
"15921",194,1,316.79,"3","1","3"
"15922",395,1,369.5,"3","1","6"
"15923",394,1,119.13,"4","4","6"
"15925",216,1,207.15,"3","1","5"
"15930",89,1,426.63,"6","3","1"
"15932",26,8,311.98375,"1","5","2"
"15933",43,3,369.153333333333,"5","2","1"
"15935",261,2,208.43,"4","1","5"
"15937",86,1,145.35,"4","6","1"
"15938",134,5,80.916,"4","4","3"
"15939",111,14,417.240714285714,"1","5","4"
"15940",333,1,35.8,"4","4","6"
"15942",155,1,337.44,"3","1","3"
"15944",298,1,325.1,"3","1","5"
"15945",387,1,181,"3","1","6"
"15947",104,1,1708.24,"2","3","3"
"15948",30,2,477.62,"5","3","1"
"15949",38,2,182.36,"5","6","1"
"15950",53,4,427.2275,"5","2","1"
"15951",30,2,354.11,"5","6","1"
"15952",55,4,193.4775,"5","2","1"
"15953",37,8,205.56625,"1","2","2"
"15955",46,14,309.504285714286,"1","5","4"
"15957",53,1,428.89,"6","6","1"
"15958",96,1,104.35,"4","4","1"
"15963",41,2,235.38,"5","6","1"
"15965",39,4,200.6575,"5","2","1"
"15967",45,2,196.715,"5","6","1"
"15969",24,3,222.033333333333,"5","2","1"
"15970",325,1,251.7,"3","1","6"
"15971",39,12,349.9875,"1","5","4"
"15973",388,1,307.82,"3","1","6"
"15974",61,7,486.387142857143,"2","5","2"
"15975",106,1,371.01,"6","1","3"
"15976",187,2,213.82,"4","1","3"
"15977",39,2,527.365,"5","3","1"
"15978",99,1,1098.78,"6","3","1"
"15980",110,3,799.62,"2","3","3"
"15981",46,8,426.06,"1","5","2"
"15983",44,4,337.63,"5","2","1"
"15984",24,10,277.808,"1","5","2"
"15985",145,2,571.21,"2","3","3"
"15986",52,1,168.12,"4","6","1"
"15987",34,7,203.492857142857,"1","2","2"
"15988",41,1,156.78,"4","6","1"
"15990",66,2,387.755,"2","3","1"
"15992",25,1,41.99,"4","6","1"
"15993",30,7,394.415714285714,"1","5","2"
"15994",76,1,414.27,"6","6","1"
"15996",110,6,169.03,"4","2","3"
"15998",58,5,612.698,"2","5","2"
"16000",24,3,4131.23333333333,"1","3","1"
"16003",51,5,547.074,"2","5","2"
"16005",34,4,138.6725,"5","2","1"
"16006",233,1,101.4,"4","4","5"
"16007",69,4,419.38,"2","2","1"
"16008",45,3,159.593333333333,"5","2","1"
"16009",44,4,243.0275,"5","2","1"
"16010",267,3,127.42,"4","4","5"
"16011",30,16,209.56,"1","5","4"
"16012",57,3,471.763333333333,"5","3","1"
"16014",59,3,214.36,"4","2","1"
"16015",25,3,234.85,"5","2","1"
"16016",25,8,179.585,"1","2","2"
"16017",69,1,208.13,"6","6","1"
"16018",61,2,204.45,"4","6","1"
"16019",68,9,419.026666666667,"1","5","2"
"16020",38,3,283.67,"5","2","1"
"16022",282,1,592.68,"3","1","5"
"16023",68,3,239.103333333333,"4","2","1"
"16024",34,1,248.08,"4","6","1"
"16025",51,1,439.66,"6","6","1"
"16026",65,1,236.09,"6","6","1"
"16027",113,6,155.77,"4","2","3"
"16030",331,1,331.24,"3","1","6"
"16031",114,2,273.95,"2","1","3"
"16033",27,20,437.976,"1","5","4"
"16034",218,3,145.9,"4","4","5"
"16036",109,2,379.46,"2","3","3"
"16037",291,3,263.906666666667,"4","1","5"
"16038",29,3,157.26,"5","2","1"
"16040",87,3,437.85,"2","3","1"
"16041",52,3,1055.46666666667,"1","3","1"
"16042",44,5,235.494,"5","2","2"
"16043",59,4,193.4975,"5","2","1"
"16045",141,4,335.175,"2","2","3"
"16048",395,2,128.22,"4","4","6"
"16049",62,3,343.59,"4","2","1"
"16050",195,1,137.9,"4","4","3"
"16052",76,1,362.06,"6","6","1"
"16053",54,2,755.975,"2","3","1"
"16054",167,1,772.2,"2","3","3"
"16055",242,1,134.8,"4","4","5"
"16056",67,1,649.5,"6","3","1"
"16057",38,7,323.302857142857,"1","5","2"
"16059",87,6,241.36,"2","2","2"
"16062",31,4,288.405,"5","2","1"
"16063",282,1,335.32,"3","1","5"
"16065",387,1,367.14,"3","1","6"
"16066",38,5,303.868,"5","2","2"
"16070",44,2,426.075,"5","3","1"
"16071",66,1,326.24,"6","6","1"
"16072",310,1,584.32,"3","1","6"
"16073",319,1,122.4,"4","4","6"
"16076",25,10,223.473,"1","5","2"
"16078",305,1,79.2,"4","4","5"
"16079",38,3,450.666666666667,"5","2","1"
"16080",103,2,108.58,"4","4","3"
"16081",78,5,559.884,"2","3","2"
"16083",122,2,632.71,"2","3","3"
"16084",321,1,410.68,"3","1","6"
"16085",45,5,195.552,"5","2","2"
"16086",81,5,224.278,"2","2","2"
"16091",176,2,157.53,"4","4","3"
"16092",136,3,272.62,"4","1","3"
